UserId,ItemId
1443,1443 1800 814 1784 2441 1268 166 2547 2030 770 2171 1799 2198 968 2823 385 3229 2012 1059 417 457 975 2392 1325 1786 3236 796 2771 907 2179 938 2474 2006 2035 92 551 716 945 949 698 2616 3092 454 2007 3181 2133 1000 2193 780 2944 
1444,1770 748 2944 2883 2464 2163 48 521 1193 163 1088 1567 2133 2299 644 275 1575 2070 497 765 333 307 2147 1475 1591 1737 2724 3049 2006 3237 2472 2232 783 2841 2055 553 1922 1040 3257 1939 1991 3118 973 491 2193 1520 868 2696 971 2626 
1445,465 2320 1295 2971 517 609 1369 275 1648 1106 2351 147 2966 756 428 2974 470 3220 1113 1034 2940 1220 1056 2616 1784 384 1195 2547 976 457 814 584 965 2312 277 2645 2738 1135 2476 2525 1414 697 1567 501 2030 417 2555 3031 479 2652 
1446,3039 868 1990 1612 3241 3145 2714 655 1239 501 91 1602 3250 1770 2908 942 3087 2236 14 1575 2537 2274 2058 2413 1137 181 1474 2455 1056 2311 2431 1220 121 1089 1868 1879 1071 2147 2616 2830 2957 2171 719 2880 2216 2651 1741 741 1278 1371 
1447,2173 593 971 1152 2795 1755 525 475 2470 3237 2350 1521 1802 2638 704 2855 1613 334 2031 1236 1715 3229 2075 2385 313 836 1430 0 2940 1520 2142 1387 1200 3079 335 1365 2986 571 1656 1589 837 585 1547 1377 984 2734 1055 2845 2521 2082 
1448,2805 2651 1861 3189 1268 2855 1213 1941 1048 2022 465 1195 2182 981 525 553 2320 712 2638 2193 2565 2385 964 471 405 505 2217 98 2661 590 1529 2809 2351 1377 1200 475 1362 2312 598 1684 1804 2652 971 1852 847 259 865 2537 3236 3118 
1449,698 402 1673 3156 1307 1325 2320 3186 714 2845 976 676 1113 384 1092 1812 2466 443 2525 1196 362 2024 2878 1197 241 960 3118 2339 1922 892 3041 1056 1200 1000 622 2275 828 471 938 2350 2232 1156 3037 2537 2997 1618 2514 2476 3220 243 
1450,2811 1054 2316 2164 91 1224 836 3210 335 2196 676 2129 938 2959 2413 2297 319 1432 990 2362 231 710 1596 2406 155 2930 337 1117 1129 3201 629 987 2631 1686 613 2889 2648 1415 655 25 3243 394 2089 692 1650 1855 1895 2970 1015 1518 
1451,2350 1529 2810 2309 3189 2470 803 2111 1168 272 2819 1941 2881 2726 988 2411 199 2971 964 3241 718 2428 1213 636 1106 1379 2351 2127 2976 1386 2213 192 1165 2649 186 169 259 2606 2086 253 1714 3023 405 45 2320 2702 2339 115 3158 1385 
1452,1455 2312 968 1575 3078 2547 231 1474 384 1648 2940 84 976 2514 706 1755 2034 471 1325 2455 2124 2031 2527 2855 2831 3178 1696 1167 1386 3176 637 457 2536 698 3142 2339 1200 2149 494 3071 770 88 745 2178 3127 2474 1614 430 3031 489 
1453,1023 275 294 2940 1034 2470 1949 719 1200 3181 3031 2463 2193 553 968 417 2024 2380 1213 2651 1941 2514 1348 1812 1861 3118 1268 1195 1048 2547 1059 3231 490 1749 465 525 1684 1715 637 2706 756 1786 573 3236 2031 2823 590 2845 697 1185 
1454,783 1386 1567 2885 1770 2198 2726 988 609 2537 1102 385 18 2398 2384 1357 987 2616 2652 2946 3073 767 2883 1939 2441 2359 3237 975 796 976 1755 1121 2299 3236 1579 2693 489 2351 2108 48 470 2350 2551 2710 2012 2861 1445 2178 1185 2055 
1455,3031 719 2845 1113 2283 1200 3220 2455 2966 2821 2178 2525 443 981 1635 332 505 741 426 2791 1150 231 2124 1207 847 3030 892 2332 1770 1000 1444 1752 1474 1409 1321 1127 1347 164 1057 2476 2306 2671 1593 415 1938 397 2107 3124 1652 619 
1456,1386 2350 1533 2351 2127 2757 1602 2855 2470 272 706 2726 471 910 505 1942 1857 214 2022 45 1197 2455 275 2258 3241 1195 1575 2537 486 1106 697 465 1722 719 3142 1868 14 1614 865 803 596 501 2688 2339 100 1474 3003 2661 490 1020 
1457,1325 1861 1002 856 676 1896 2977 714 613 954 458 751 1405 2297 1088 2115 2431 1895 1054 3142 1336 1224 1185 275 1770 1975 2930 3041 443 319 2959 2514 3079 490 334 2392 2455 2306 384 2811 2312 876 486 2474 836 770 91 2887 2631 1197 
1458,2024 3178 2312 333 1575 2537 2514 2940 273 1949 412 1889 3209 865 698 702 2179 1241 2039 1196 2380 1348 2549 1868 2724 1059 1200 3032 1465 2845 494 85 2878 2180 457 968 2237 1307 2944 812 1870 157 98 226 1860 750 551 362 294 221 
1459,1224 1474 1002 25 998 358 2431 1861 3210 1325 1154 3176 866 2779 1755 472 537 954 1206 2443 2474 1383 2178 2837 629 825 1947 1868 886 2196 2527 2845 714 2164 1769 2233 2930 2546 294 856 2316 1895 2115 2957 275 1262 333 2297 1450 1896 
1460,1198 750 2810 2380 1362 2633 2724 3189 3236 1984 1804 2805 1213 2375 125 1575 1558 150 1048 2958 2836 2312 2182 2020 273 3118 2760 2944 1034 1237 1941 2239 2859 712 1549 1793 266 2193 1492 36 553 2516 2850 590 981 958 1480 2024 2270 1155 
1461,1575 2661 1684 2809 2805 2997 865 443 2527 471 2128 231 3040 384 847 1715 2066 2299 1795 1048 3220 1474 2385 3041 358 2645 2855 719 2966 1156 2821 1613 741 3037 275 783 1681 1369 2392 1871 1812 1614 465 490 590 1761 1958 2971 938 1213 
1462,865 1868 496 1023 1455 3181 2706 1197 277 719 457 1693 663 2031 1417 2024 2222 1793 697 2885 1923 780 307 3248 2823 1681 3127 1295 471 2455 2724 3041 1156 1684 1786 1443 2460 3037 938 2810 1348 1195 1754 2805 1800 1573 1861 702 3236 2536 
1463,2470 981 2350 1034 1048 2958 275 1377 475 2111 2638 1922 865 302 98 964 2070 1941 1984 1185 2810 1362 525 2361 2850 1697 3089 2167 259 2318 270 2824 719 971 490 2537 553 3189 2095 1200 1195 1213 1852 958 431 1861 590 2651 2312 1455 
1464,2902 2339 1195 1115 3079 471 1325 2444 1242 830 443 1835 402 170 2966 1023 837 770 15 2463 663 1119 2173 1424 714 2006 1412 1349 299 2977 457 3229 856 1304 1579 2142 1130 2100 1749 2108 3052 859 1663 1730 1272 2537 1200 609 372 2350 
1465,2726 2810 1873 845 976 1455 1941 2555 1055 651 598 1761 2173 1681 1804 2934 1048 2809 2466 3186 2971 2966 2380 443 2295 405 1362 1353 126 64 1195 698 2417 1029 2651 3040 2974 988 1613 98 2499 490 2119 3031 1722 876 582 776 2128 1241 
1466,3142 1063 706 1189 3071 2173 2088 2831 2622 1198 284 3158 128 1269 2772 845 2458 999 2977 871 1889 697 2221 745 863 1020 84 1972 176 1778 2455 1835 2855 2940 1053 1339 331 639 1104 992 2002 122 682 1673 918 2575 2403 3013 77 468 
1467,2885 1575 2470 2499 2522 856 457 231 2182 1055 1082 1289 163 2706 1920 2455 1531 2937 2339 43 1861 1094 910 1731 1942 444 2176 2805 651 1812 2312 2411 1452 169 1348 490 1087 697 2807 1896 2179 756 2887 598 1505 2417 663 1295 3090 458 
1468,1941 590 2385 2072 2499 163 98 1804 1873 1613 734 2320 2809 829 1055 755 64 1547 876 2734 651 815 732 2565 964 677 2128 1475 2541 1770 1852 405 1575 1162 1362 776 3237 1200 125 1951 1029 2417 1443 3009 1185 454 517 595 1784 1383 
1469,2958 1377 2318 2361 3236 2824 0 2167 2270 3189 163 2623 1389 2365 1999 405 525 2496 2984 964 2800 2001 2380 2734 2576 577 2741 2131 949 2955 1529 1558 2385 2253 1048 1984 1023 1804 2437 1052 2375 2070 1763 1152 566 748 275 2056 1008 1213 
1470,231 751 2631 876 1975 714 2115 1154 865 1964 394 1002 2885 1873 2320 825 3150 346 1602 2316 2297 1973 1197 938 163 2385 1054 2351 734 39 1731 2688 505 2089 1722 2350 1240 337 2977 2163 2786 2537 2889 1087 1349 147 590 3220 2742 1055 
1471,470 1371 1060 1239 3130 1784 2799 2111 1991 168 2428 761 1396 942 1289 2147 1643 3247 2176 2217 2963 1306 3091 2696 1879 2035 2986 251 1770 272 1370 266 1973 523 926 2802 2874 1137 2211 3250 2688 3145 1129 814 2044 296 405 969 2343 2058 
1472,1417 1185 750 2144 1336 2350 2470 333 3178 2320 706 702 2039 412 329 2455 1196 2190 1697 3032 2841 1677 192 1923 1034 471 2403 1770 2299 545 1195 275 2173 2724 3142 77 2638 1242 1197 443 2946 3118 1871 695 505 2940 240 1662 2623 1505 
1473,1197 2320 2885 1200 115 1443 2696 331 48 1386 938 296 1474 2855 1268 845 1213 2173 167 454 2351 2022 1295 3049 2750 2883 100 2350 1942 1034 2182 2551 2652 1239 2299 814 2555 490 1423 2163 2384 1156 2986 1575 1031 1973 2055 745 2977 2127 
1474,1034 958 294 1770 2805 2350 2320 1417 2958 2810 3236 545 302 431 266 1697 971 475 949 987 2111 2385 954 1237 1941 1999 2365 1475 1529 1362 98 2361 2885 405 3001 685 2841 1861 1922 553 1386 3118 270 2270 2318 2955 2115 938 1573 1389 
1475,1455 2537 1200 275 1575 2312 465 1681 1185 2464 698 1193 976 1386 3220 3031 2940 783 2463 2547 1648 2525 1812 609 2441 1474 1754 2814 2117 2966 2971 2108 968 1800 3078 3209 231 2295 2070 1399 1949 1307 280 697 3015 3040 1013 2862 1799 3178 
1476,465 2464 1681 1193 1474 1386 2885 231 783 637 2022 496 2855 167 1443 976 471 2007 2117 384 644 1770 2030 698 2455 1812 968 2066 1755 2645 1800 3181 2299 1673 2460 2351 3040 454 1325 2392 1861 2474 1734 609 491 1407 2024 3237 741 3231 
1477,842 170 1942 3241 2921 593 361 2115 954 479 1156 2811 3206 2977 2521 2173 3142 167 2217 2483 1184 372 905 2902 2651 2809 876 1731 1853 1324 837 1861 2638 1474 1119 2159 1828 72 1343 3037 192 405 3150 628 277 1858 2879 2182 2291 2444 
1478,1034 1197 296 277 1295 1386 2299 2885 3037 471 1424 1575 644 938 2350 1307 2664 1156 470 231 3241 1818 1942 1505 987 2339 1290 1923 2127 2750 167 1184 1956 2173 814 3142 517 1573 2343 2320 3182 1922 2066 2470 361 2541 15 2994 2616 1857 
1479,1185 719 865 1195 2350 1868 2470 1812 2885 706 1197 2320 2726 2312 1474 637 2977 1871 490 2464 2455 2351 505 465 1386 2117 1156 3220 294 2855 2652 443 2299 1722 588 938 1614 147 2087 3186 3031 1365 2661 1325 3241 2460 3040 988 1119 1533 
1480,1575 1770 2810 405 842 1156 2380 1941 2638 2726 2977 443 479 3186 1031 2022 2173 2182 3189 1295 2651 1558 553 1349 231 1804 1922 98 714 1602 167 981 2075 598 1597 2855 1106 170 1213 2311 2902 776 593 1857 1812 1613 296 2217 1119 1239 
1481,1567 1857 1922 1197 1402 3209 490 2855 2198 296 346 945 294 1071 2541 1737 1973 491 959 2035 307 1307 1060 2757 3049 398 423 3202 796 186 2498 1693 2384 596 1292 1348 2258 497 2937 3246 2044 1643 2393 217 2338 2976 1505 1210 1706 3194 
1482,1575 231 2380 2350 1048 1268 2182 2726 2902 3186 842 2115 1200 2022 2651 443 2007 2320 1185 719 1386 2885 1614 335 2217 712 1195 1784 1804 598 2470 3035 457 2128 2455 1197 1681 1213 865 964 3237 2921 1868 651 275 2537 734 1861 2810 1156 
1483,2749 2602 938 1845 157 1024 2850 2940 926 587 324 702 2980 2039 1045 3032 333 2537 2464 1358 1991 592 935 756 1305 1575 1185 1193 633 2855 697 2885 1612 245 589 465 2778 2820 238 942 2572 2351 1820 1883 2147 2431 1200 1770 2318 1417 
1484,2320 3142 1106 2173 655 1722 2474 100 3241 2193 2262 2351 1056 2810 2652 1531 2855 1197 1784 719 677 2115 2651 676 517 122 1529 545 1475 905 803 1195 501 2541 2217 2413 553 938 1812 1681 2805 275 1804 1224 1941 2661 243 2750 2966 3189 
1485,1154 938 1336 2546 1299 2887 1896 231 1975 319 2930 1596 825 1686 987 2129 2297 3167 1002 2841 1129 2164 2977 676 2316 2889 2413 692 990 505 2115 1317 751 1432 905 1650 629 2474 1240 1861 335 539 714 998 2306 3241 2262 2113 2362 243 
1486,588 1196 2549 275 77 1365 1197 1765 1034 621 1376 1628 494 3127 1533 2007 1942 950 2855 1835 1673 1605 1987 2464 2208 2091 2508 1119 608 213 1660 1341 2455 86 231 2070 2831 3226 3109 639 1685 964 1195 1300 2024 2466 1115 644 2221 1324 
1487,2173 2411 122 2309 1430 1462 1529 259 2962 2788 3003 910 1168 2977 718 2702 1920 1212 1165 2107 2369 1360 2011 2262 764 1972 1846 312 1963 169 2817 272 1927 636 1090 1386 2096 2571 906 1145 2960 2652 3085 1332 1777 2651 3023 425 1006 2714 
1488,2937 945 803 1741 479 3059 1122 272 3090 1046 266 183 1922 1722 356 3039 2850 2802 720 868 1737 2320 2179 645 168 2541 916 1612 2343 1560 1180 2616 852 2728 241 1237 381 1956 1396 2799 1602 100 2825 2726 603 2274 2211 1748 1315 1183 
1489,1002 2887 836 2297 2413 2889 1895 1861 358 2930 2392 2550 155 829 2406 2305 990 1415 2217 2648 2352 119 1596 2959 710 2841 2262 1015 2499 3194 1240 1518 3241 1117 2594 613 3201 25 1383 2779 553 2306 1203 1006 215 405 1755 1200 1873 244 
1490,128 485 1260 259 2979 2088 296 1589 307 173 1656 2011 2086 2855 1063 176 654 749 611 1756 2002 1479 3022 3229 3026 468 2487 465 2783 2940 1366 1462 1877 3182 1386 284 1956 197 3209 2456 1385 770 639 2972 2536 2844 2119 706 545 968 
1491,1193 2537 2024 3209 865 275 968 2814 1868 517 3178 496 719 1185 2547 494 2541 2940 18 770 1786 1059 1754 3078 231 1832 2031 2030 1818 2514 2770 1681 255 3148 2937 1060 2754 2320 3073 1793 1474 2180 812 976 898 3220 417 3015 3181 644 
1492,2706 1860 2179 2726 1505 2664 1693 1923 655 280 702 2831 2770 3139 1241 2646 1942 2754 1295 1030 2182 656 2299 2208 949 412 2760 2030 1949 1793 1792 46 1237 799 1407 644 776 609 2536 86 1857 1984 2131 1147 1835 578 3041 2944 3114 1922 
1493,1868 1185 1861 981 2117 637 1268 2474 976 2380 2320 876 1770 358 294 3220 1684 1213 1941 2946 2306 1152 3118 3092 676 1325 2651 3189 1383 2070 598 92 2809 384 2128 1055 2455 1755 1958 147 2966 741 2217 1558 2466 2525 2833 2232 2182 2845 
1494,2022 3130 2885 1470 2850 748 987 1818 3233 1071 926 3091 1371 2754 1237 1122 2835 3241 1612 942 1643 192 2770 2799 3247 3059 2728 645 168 2393 306 2347 969 2236 2937 3039 14 1086 3087 2880 852 2649 1714 526 1736 2405 1318 1289 3250 2274 
1495,3178 231 2549 1889 3142 1325 2403 2039 412 273 457 706 2514 2190 3032 1956 655 750 1189 2750 714 3037 1681 505 2940 1673 181 2754 1193 2024 2536 2115 2007 2928 1034 1835 2977 329 663 1871 2108 3229 1942 15 3035 698 2831 2222 2770 372 
1496,2350 1973 2696 2111 3014 1770 2933 988 1864 1001 803 2585 2147 2488 2055 2398 2875 2799 1280 1591 490 2087 2308 1088 783 186 1695 2932 1494 603 523 1289 62 1602 2545 1254 2544 3145 192 1977 448 328 765 2802 91 3049 2057 1706 116 1398 
1497,1474 954 2977 2959 1861 1154 25 1896 1002 2115 1054 856 714 2546 825 2392 458 319 2930 3210 2811 2631 2474 1268 2196 91 119 836 2887 1383 3194 2297 613 1006 2537 2855 3142 2129 1686 155 335 876 1200 2164 465 2957 1317 655 1797 1185 
1498,3209 2595 2883 1128 1032 949 28 1591 48 2305 1241 2696 1299 62 2794 224 1747 2308 917 566 783 811 3080 311 2467 1973 2423 3218 2507 2585 2270 1402 2944 1289 2649 942 2874 1718 2787 1276 435 2406 1310 2914 1432 3237 1939 140 2217 922 
1499,1197 100 2464 2351 2460 3178 2182 2039 869 333 2312 655 1156 1648 968 2652 2031 1755 1861 490 471 2933 2030 170 3142 3145 1455 335 2902 3241 847 2007 1147 485 1193 714 2428 783 1060 2845 1128 2193 898 2392 362 1034 273 1593 2299 1812 
1500,2862 100 2087 2117 1936 2232 2551 497 2163 1239 2555 2472 465 1685 2940 1106 501 423 1755 697 234 2874 2585 1864 1956 3187 2750 607 2338 240 2055 3014 2933 2810 1402 2875 1722 783 1533 820 1088 811 157 2696 1465 3022 840 1193 2057 3124 
1501,706 2351 275 515 1812 2977 1195 1056 2602 3037 1034 1443 1369 2173 2971 1307 1664 3040 361 2455 3031 517 3181 2312 644 2521 1324 1193 2464 1770 1184 847 1684 3186 1861 780 331 845 1958 1942 1857 2283 2885 2320 358 147 745 945 426 2525 
1502,294 3118 275 1377 2885 2638 2022 475 525 3181 2958 2805 1922 2070 1386 2810 1200 2361 1417 0 1023 1812 1185 2537 302 865 259 2111 2464 702 1193 719 1941 958 1362 1573 2312 2850 2095 609 2380 3089 964 2318 2855 1195 1455 1697 2841 971 
1503,987 2111 2696 100 2470 1239 803 2933 2726 1567 1737 48 115 748 2428 532 2472 1498 2393 1446 523 1941 1964 964 1973 3091 517 1396 1612 2551 497 3014 405 603 3049 479 3130 2937 2325 720 2044 255 2338 1956 1577 2308 2652 1046 2799 2875 
1504,1558 1268 553 2316 1480 677 1861 876 2805 2836 2020 405 2499 1475 2413 1152 2810 2193 1137 734 1873 776 1531 1976 559 1129 1613 2934 1213 2565 3150 2425 3189 2859 2225 1154 49 1387 755 1497 1383 2182 3106 2417 2392 582 403 1937 815 2164 
1505,231 505 1575 471 1405 3037 457 117 167 2575 1874 621 1197 3041 2831 2902 2455 1456 2855 2536 1765 2664 402 714 2339 3071 2622 2805 2222 2115 3127 275 401 585 1424 663 1860 1505 1835 2464 1614 3079 3178 384 706 968 2651 3241 830 1156 
1506,2977 2855 1430 294 697 1770 2291 981 2299 266 842 468 170 1529 1159 1567 3181 571 402 521 1455 1339 2743 1680 1106 3182 1784 1200 2812 192 1812 1846 633 2958 1462 2163 1001 1357 910 1156 276 1119 3041 2878 1324 2117 1237 644 1722 1349 
1507,1575 307 2007 505 1325 2455 2902 3186 164 545 84 2339 370 2783 1005 2514 401 2977 3176 3241 176 1765 92 2173 706 162 1730 494 275 830 1407 402 259 2178 613 2115 173 2275 1618 1365 1104 213 939 1119 1260 313 960 1768 1689 1474 
1508,2805 2128 2810 553 2985 2836 36 125 1861 1268 1604 1575 2193 1852 2734 1213 1497 897 98 1941 815 3189 3107 2934 2422 1362 2859 1976 1008 1152 2537 2385 2437 403 444 2780 1309 559 2182 2809 150 1480 598 2837 49 1873 3106 1267 92 876 
1509,18 1200 945 1793 2320 1749 3178 465 2814 3127 2022 1567 1784 275 2222 1754 517 1134 1357 662 1023 3231 1800 496 2706 644 3229 457 859 494 338 1405 2726 938 3078 780 719 2497 1088 48 505 490 1348 584 3021 796 1880 2351 2823 333 
1510,231 954 1002 1896 1224 676 335 25 751 2392 876 2164 865 553 319 3210 2537 2193 2977 1200 2474 458 905 1203 119 1871 275 490 2385 1383 2297 1868 1405 836 2930 825 2887 1015 2464 2129 1197 2841 719 243 3221 394 1684 2306 3220 1770 
1511,1224 1896 2316 1002 751 3210 1964 1797 155 394 358 2297 1383 1325 2889 829 2959 2193 710 243 1087 734 539 2648 990 987 3201 335 1895 1596 2406 1873 2262 25 2225 692 2113 1415 2385 2970 1117 1650 3243 2594 2841 1200 2443 1006 1405 1450 
1512,706 745 1034 1295 2514 1430 1307 2173 1386 167 1857 2885 471 1693 1942 2536 331 2222 3071 505 1505 697 2651 2455 2127 2022 465 2940 296 1923 1575 259 2977 1424 2066 3182 2464 2706 1156 2351 1756 1835 863 938 644 3229 1417 2312 2339 2299 
1513,2173 2411 718 468 2369 1339 197 2002 1020 2088 764 2086 682 1165 1212 2977 706 3158 1882 1090 3143 2926 1168 805 122 710 199 3224 3023 1529 906 3142 1281 1462 2213 2538 3202 2788 244 2309 128 2444 1340 2950 1006 2069 1082 2690 2561 2696 
1514,294 2222 981 3041 2706 1307 3037 275 663 1573 2651 2034 2724 98 505 545 938 117 2066 475 1677 1693 2111 1362 3118 2464 2536 1237 1829 598 3236 1377 405 1193 2944 490 387 1697 1835 443 299 2380 2664 2208 2810 1130 1405 2007 2270 1871 
1515,2805 1034 2470 981 475 1362 2299 553 3118 545 0 98 3189 405 958 2724 2380 2193 2361 1697 2385 3089 1558 302 964 1048 1852 1861 2167 275 2958 1213 1152 865 2850 490 1195 2095 1573 2070 1957 2318 598 2270 712 1268 2741 1613 2734 2824 
1516,333 1575 2537 1185 2312 3178 1198 2805 750 968 1200 2031 1558 275 1889 2814 3026 2039 1048 2547 494 2651 412 865 1218 92 2463 505 2831 2180 1868 2108 3248 2623 3078 1907 1023 2013 1336 1860 770 3127 2622 489 918 1497 1677 871 2549 84 
1517,2413 1154 1975 2887 319 1054 3241 987 2866 825 1317 1299 1002 335 836 1797 2129 1474 1964 1432 1224 1117 2957 2297 2550 1325 2474 710 2889 3150 2113 751 3210 1686 655 337 155 876 676 2546 2305 2262 394 405 458 243 1518 1015 714 2406 
1518,2724 266 2850 294 2824 431 525 2270 1922 1770 1034 2320 3118 2958 2470 1389 2638 1237 981 2365 1417 1226 788 2299 333 1377 958 971 3236 307 748 2800 2070 475 1845 270 2111 750 1141 577 2496 1956 3181 521 1362 2350 592 2910 1422 2473 
1519,2108 1923 1195 1465 417 2171 2312 1800 1185 1539 2320 2464 2100 18 702 2030 333 2299 1845 2966 2359 945 266 1443 1835 2845 2726 1031 275 2608 1793 1372 2024 1567 245 412 380 1575 926 521 471 2738 457 748 1474 167 3194 2480 1297 2163 
1520,856 231 2696 1896 987 2971 1082 2193 2706 981 2811 1242 905 1129 940 1770 1154 1044 3221 756 1110 958 142 2316 2977 1272 1474 1348 2385 2392 1192 1975 676 1881 79 1812 1684 2952 2529 2522 1650 358 2297 333 2563 1410 2299 829 2805 1868 
1521,2193 954 1896 1405 2297 1224 1964 2470 1470 1770 629 505 2406 836 2841 673 2385 602 2887 751 998 1417 1383 307 2550 1922 856 2889 2977 1203 2164 3241 2115 553 2316 1117 677 750 394 155 2811 2810 838 876 239 458 710 1152 1129 2866 
1522,294 1034 3118 2724 1237 3181 275 2131 1861 307 2380 0 2460 2623 2030 266 2833 475 1770 2514 2470 712 1352 3041 1377 2437 573 273 2312 496 2651 1812 1684 446 1198 1362 1417 2717 98 1803 762 2837 1892 2206 865 1023 1112 3031 1529 2537 
1523,609 2932 3181 1185 2537 1193 2070 1259 229 1544 1102 2398 1023 2103 1651 811 2320 3035 115 2006 1031 1864 140 292 2726 2235 2738 1357 2650 3175 151 1268 1386 2350 2760 1784 1685 2752 465 2944 1195 2108 2157 588 2068 2151 1872 2222 3015 2072 
1524,2537 2320 275 1681 719 1770 2470 1784 2022 2652 1455 3142 100 2464 1722 1567 505 2312 2117 783 1956 1193 3220 697 702 517 3031 2455 2463 2474 976 2855 1268 147 2351 3209 2350 988 490 1755 2024 2971 2946 2878 358 3118 157 2966 1648 471 
1525,2470 1200 2652 2726 1575 490 1195 2320 2885 471 2937 1386 505 2022 2537 1784 865 706 465 1567 454 637 115 100 443 2661 783 2006 2810 423 988 2521 2398 2649 1871 1861 2855 1239 2217 1106 3142 275 13 2875 719 384 497 1213 847 2933 
1526,2299 750 2541 515 2841 1194 496 1046 697 1756 2773 1302 2328 2435 2351 898 2100 924 2030 1677 2749 2031 517 1237 2190 596 863 267 3202 1605 1619 2064 1465 2473 3159 2403 1422 2066 2208 1156 3239 518 128 1557 2547 3078 749 2540 284 413 
1527,1290 2855 1034 644 167 1818 1770 2726 2351 3158 1200 505 745 307 490 100 3229 1529 398 517 3236 422 3182 3037 545 2986 1063 385 2940 2757 2359 663 2844 765 2066 1656 1307 380 48 2883 783 122 2979 2011 1505 13 682 1956 1575 748 
1528,1198 475 2190 3178 1889 1586 1575 1677 1662 702 1195 1506 1023 2638 2724 1034 2549 2623 294 2031 65 545 2885 2514 840 2622 1196 3229 2039 1949 2958 2554 77 3032 706 1348 3118 1697 1237 240 1917 2095 1660 275 1013 2850 695 3026 1053 2312 
1529,2470 2652 2380 1715 2527 2320 2976 2661 1941 490 1755 2837 706 2821 1152 2463 3142 2111 1195 2455 2845 1203 2966 346 486 2182 2007 712 100 1973 3189 981 333 1684 2217 2398 2428 3237 2178 2514 1722 2809 2128 838 1321 2971 2649 3176 1383 975 
